seed,episode,split,method,true_mass,true_friction,distance_gain,angle_bias,initial_distance,chosen_action,success,final_distance,violation,energy,oracle_energy,energy_regret,ablation
1,2,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3331,0,0.0000,0.2476,1.0000,0.5588,0.0875,0.4713,False
1,2,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3331,8,0.0000,0.0763,0.0000,0.0875,0.0875,0.0000,False
1,2,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3331,8,0.0000,0.0763,0.0000,0.0875,0.0875,0.0000,False
1,2,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3331,8,0.0000,0.0763,0.0000,0.0875,0.0875,0.0000,False
1,2,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3331,8,0.0000,0.0763,0.0000,0.0875,0.0875,0.0000,False
1,2,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3331,8,0.0000,0.0763,0.0000,0.0875,0.0875,0.0000,False
1,2,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3331,8,0.0000,0.0763,0.0000,0.0875,0.0875,0.0000,False
1,3,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.4010,3,0.0000,0.2236,0.0000,0.2397,0.1412,0.0985,False
1,3,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.4010,2,0.0000,0.1285,0.0000,0.1412,0.1412,0.0000,False
1,3,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.4010,2,0.0000,0.1285,0.0000,0.1412,0.1412,0.0000,False
1,3,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4010,2,0.0000,0.1285,0.0000,0.1412,0.1412,0.0000,False
1,3,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.4010,2,0.0000,0.1285,0.0000,0.1412,0.1412,0.0000,False
1,3,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4010,2,0.0000,0.1285,0.0000,0.1412,0.1412,0.0000,False
1,3,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.4010,2,0.0000,0.1285,0.0000,0.1412,0.1412,0.0000,False
1,4,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3257,7,0.0000,0.1826,0.0000,0.1963,0.0759,0.1204,False
1,4,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3257,6,1.0000,0.0649,0.0000,0.0759,0.0759,0.0000,False
1,4,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3257,8,0.0000,0.1127,0.0000,0.1237,0.0759,0.0478,False
1,4,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3257,6,1.0000,0.0649,0.0000,0.0759,0.0759,0.0000,False
1,4,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3257,6,1.0000,0.0649,0.0000,0.0759,0.0759,0.0000,False
1,4,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3257,6,1.0000,0.0649,0.0000,0.0759,0.0759,0.0000,False
1,4,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3257,6,1.0000,0.0649,0.0000,0.0759,0.0759,0.0000,False
1,5,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.4250,13,0.0000,0.4215,0.0000,0.4384,0.1935,0.2449,False
1,5,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.4250,8,0.0000,0.1803,0.0000,0.1935,0.1935,0.0000,False
1,5,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.4250,10,0.0000,0.2553,0.0000,0.2685,0.1935,0.0751,False
1,5,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4250,8,0.0000,0.1803,0.0000,0.1935,0.1935,0.0000,False
1,5,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.4250,8,0.0000,0.1803,0.0000,0.1935,0.1935,0.0000,False
1,5,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4250,8,0.0000,0.1803,0.0000,0.1935,0.1935,0.0000,False
1,5,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.4250,8,0.0000,0.1803,0.0000,0.1935,0.1935,0.0000,False
1,6,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3895,2,0.0000,0.2573,0.0000,0.2697,0.2697,0.0000,False
1,6,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3895,2,0.0000,0.2573,0.0000,0.2697,0.2697,0.0000,False
1,6,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3895,2,0.0000,0.2573,0.0000,0.2697,0.2697,0.0000,False
1,6,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3895,2,0.0000,0.2573,0.0000,0.2697,0.2697,0.0000,False
1,6,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3895,2,0.0000,0.2573,0.0000,0.2697,0.2697,0.0000,False
1,6,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3895,2,0.0000,0.2573,0.0000,0.2697,0.2697,0.0000,False
1,6,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3895,2,0.0000,0.2573,0.0000,0.2697,0.2697,0.0000,False
1,7,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.2793,3,0.0000,0.1926,0.0000,0.2050,0.1359,0.0691,False
1,7,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.2793,2,0.0000,0.1259,0.0000,0.1359,0.1359,0.0000,False
1,7,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.2793,2,0.0000,0.1259,0.0000,0.1359,0.1359,0.0000,False
1,7,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2793,2,0.0000,0.1259,0.0000,0.1359,0.1359,0.0000,False
1,7,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.2793,2,0.0000,0.1259,0.0000,0.1359,0.1359,0.0000,False
1,7,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2793,2,0.0000,0.1259,0.0000,0.1359,0.1359,0.0000,False
1,7,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.2793,2,0.0000,0.1259,0.0000,0.1359,0.1359,0.0000,False
1,8,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3704,12,0.0000,0.2899,1.0000,0.6019,0.0318,0.5701,False
1,8,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3704,4,1.0000,0.0198,0.0000,0.0318,0.0318,0.0000,False
1,8,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3704,4,1.0000,0.0198,0.0000,0.0318,0.0318,0.0000,False
1,8,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3704,4,1.0000,0.0198,0.0000,0.0318,0.0318,0.0000,False
1,8,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3704,4,1.0000,0.0198,0.0000,0.0318,0.0318,0.0000,False
1,8,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3704,4,1.0000,0.0198,0.0000,0.0318,0.0318,0.0000,False
1,8,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3704,4,1.0000,0.0198,0.0000,0.0318,0.0318,0.0000,False
1,9,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3087,2,0.0000,0.1677,0.0000,0.1783,0.0978,0.0806,False
1,9,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3087,6,0.0000,0.0871,0.0000,0.0978,0.0978,0.0000,False
1,9,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3087,6,0.0000,0.0871,0.0000,0.0978,0.0978,0.0000,False
1,9,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3087,6,0.0000,0.0871,0.0000,0.0978,0.0978,0.0000,False
1,9,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3087,6,0.0000,0.0871,0.0000,0.0978,0.0978,0.0000,False
1,9,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3087,6,0.0000,0.0871,0.0000,0.0978,0.0978,0.0000,False
1,9,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3087,6,0.0000,0.0871,0.0000,0.0978,0.0978,0.0000,False
1,10,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.2770,1,0.0000,0.3559,1.0000,0.6682,0.0562,0.6120,False
1,10,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.2770,8,1.0000,0.0462,0.0000,0.0562,0.0562,0.0000,False
1,10,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.2770,8,1.0000,0.0462,0.0000,0.0562,0.0562,0.0000,False
1,10,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2770,8,1.0000,0.0462,0.0000,0.0562,0.0562,0.0000,False
1,10,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.2770,8,1.0000,0.0462,0.0000,0.0562,0.0562,0.0000,False
1,10,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2770,8,1.0000,0.0462,0.0000,0.0562,0.0562,0.0000,False
1,10,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.2770,8,1.0000,0.0462,0.0000,0.0562,0.0562,0.0000,False
1,11,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3117,0,0.0000,0.1278,1.0000,0.4384,0.1917,0.2468,False
1,11,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3117,10,0.0000,0.1244,1.0000,0.4350,0.1917,0.2434,False
1,11,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3117,10,0.0000,0.1244,1.0000,0.4350,0.1917,0.2434,False
1,11,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3117,10,0.0000,0.1244,1.0000,0.4350,0.1917,0.2434,False
1,11,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3117,10,0.0000,0.1244,1.0000,0.4350,0.1917,0.2434,False
1,11,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3117,10,0.0000,0.1244,1.0000,0.4350,0.1917,0.2434,False
1,11,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3117,12,0.0000,0.1810,0.0000,0.1917,0.1917,0.0000,False
1,12,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.2903,12,0.0000,0.1961,0.0000,0.2063,0.0850,0.1214,False
1,12,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.2903,6,1.0000,0.0747,0.0000,0.0850,0.0850,0.0000,False
1,12,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.2903,8,0.0000,0.1102,0.0000,0.1204,0.0850,0.0355,False
1,12,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2903,2,0.0000,0.0798,1.0000,0.3900,0.0850,0.3051,False
1,12,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.2903,6,1.0000,0.0747,0.0000,0.0850,0.0850,0.0000,False
1,12,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2903,6,1.0000,0.0747,0.0000,0.0850,0.0850,0.0000,False
1,12,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.2903,6,1.0000,0.0747,0.0000,0.0850,0.0850,0.0000,False
1,13,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3368,7,0.0000,0.1460,1.0000,0.4601,0.0999,0.3602,False
1,13,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3368,2,0.0000,0.0887,0.0000,0.0999,0.0999,0.0000,False
1,13,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3368,2,0.0000,0.0887,0.0000,0.0999,0.0999,0.0000,False
1,13,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3368,2,0.0000,0.0887,0.0000,0.0999,0.0999,0.0000,False
1,13,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3368,2,0.0000,0.0887,0.0000,0.0999,0.0999,0.0000,False
1,13,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3368,2,0.0000,0.0887,0.0000,0.0999,0.0999,0.0000,False
1,13,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3368,2,0.0000,0.0887,0.0000,0.0999,0.0999,0.0000,False
1,14,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.2831,5,0.0000,0.1684,0.0000,0.1809,0.1303,0.0506,False
1,14,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.2831,4,0.0000,0.1203,0.0000,0.1303,0.1303,0.0000,False
1,14,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.2831,4,0.0000,0.1203,0.0000,0.1303,0.1303,0.0000,False
1,14,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2831,4,0.0000,0.1203,0.0000,0.1303,0.1303,0.0000,False
1,14,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.2831,4,0.0000,0.1203,0.0000,0.1303,0.1303,0.0000,False
1,14,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2831,4,0.0000,0.1203,0.0000,0.1303,0.1303,0.0000,False
1,14,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.2831,4,0.0000,0.1203,0.0000,0.1303,0.1303,0.0000,False
1,15,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3369,8,0.0000,0.0348,1.0000,0.3460,0.0788,0.2672,False
1,15,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3369,2,0.0000,0.0752,0.0000,0.0864,0.0788,0.0076,False
1,15,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3369,6,1.0000,0.0675,0.0000,0.0788,0.0788,0.0000,False
1,15,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3369,2,0.0000,0.0752,0.0000,0.0864,0.0788,0.0076,False
1,15,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3369,6,1.0000,0.0675,0.0000,0.0788,0.0788,0.0000,False
1,15,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3369,2,0.0000,0.0752,0.0000,0.0864,0.0788,0.0076,False
1,15,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3369,6,1.0000,0.0675,0.0000,0.0788,0.0788,0.0000,False
1,16,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3572,10,0.0000,0.1299,0.0000,0.1416,0.1103,0.0313,False
1,16,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3572,8,0.0000,0.0986,0.0000,0.1103,0.1103,0.0000,False
1,16,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3572,8,0.0000,0.0986,0.0000,0.1103,0.1103,0.0000,False
1,16,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3572,8,0.0000,0.0986,0.0000,0.1103,0.1103,0.0000,False
1,16,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3572,8,0.0000,0.0986,0.0000,0.1103,0.1103,0.0000,False
1,16,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3572,8,0.0000,0.0986,0.0000,0.1103,0.1103,0.0000,False
1,16,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3572,8,0.0000,0.0986,0.0000,0.1103,0.1103,0.0000,False
1,17,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.3384,5,0.0000,0.2002,1.0000,0.5144,0.1910,0.3234,False
1,17,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.3384,2,0.0000,0.1797,0.0000,0.1910,0.1910,0.0000,False
1,17,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.3384,2,0.0000,0.1797,0.0000,0.1910,0.1910,0.0000,False
1,17,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3384,2,0.0000,0.1797,0.0000,0.1910,0.1910,0.0000,False
1,17,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.3384,2,0.0000,0.1797,0.0000,0.1910,0.1910,0.0000,False
1,17,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.3384,2,0.0000,0.1797,0.0000,0.1910,0.1910,0.0000,False
1,17,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.3384,2,0.0000,0.1797,0.0000,0.1910,0.1910,0.0000,False
1,18,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.4242,12,0.0000,0.4126,0.0000,0.4258,0.2610,0.1649,False
1,18,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.4242,10,0.0000,0.2478,0.0000,0.2610,0.2610,0.0000,False
1,18,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.4242,10,0.0000,0.2478,0.0000,0.2610,0.2610,0.0000,False
1,18,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4242,10,0.0000,0.2478,0.0000,0.2610,0.2610,0.0000,False
1,18,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.4242,10,0.0000,0.2478,0.0000,0.2610,0.2610,0.0000,False
1,18,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4242,10,0.0000,0.2478,0.0000,0.2610,0.2610,0.0000,False
1,18,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.4242,10,0.0000,0.2478,0.0000,0.2610,0.2610,0.0000,False
1,19,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.2997,4,0.0000,0.0916,1.0000,0.4021,0.0515,0.3506,False
1,19,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.2997,8,1.0000,0.0411,0.0000,0.0515,0.0515,0.0000,False
1,19,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.2997,8,1.0000,0.0411,0.0000,0.0515,0.0515,0.0000,False
1,19,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2997,8,1.0000,0.0411,0.0000,0.0515,0.0515,0.0000,False
1,19,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.2997,8,1.0000,0.0411,0.0000,0.0515,0.0515,0.0000,False
1,19,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2997,8,1.0000,0.0411,0.0000,0.0515,0.0515,0.0000,False
1,19,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.2997,8,1.0000,0.0411,0.0000,0.0515,0.0515,0.0000,False
1,20,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.4103,7,0.0000,0.2771,1.0000,0.5934,0.1917,0.4017,False
1,20,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.4103,4,0.0000,0.1788,0.0000,0.1917,0.1917,0.0000,False
1,20,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.4103,4,0.0000,0.1788,0.0000,0.1917,0.1917,0.0000,False
1,20,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4103,4,0.0000,0.1788,0.0000,0.1917,0.1917,0.0000,False
1,20,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.4103,4,0.0000,0.1788,0.0000,0.1917,0.1917,0.0000,False
1,20,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4103,4,0.0000,0.1788,0.0000,0.1917,0.1917,0.0000,False
1,20,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.4103,4,0.0000,0.1788,0.0000,0.1917,0.1917,0.0000,False
1,21,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.2808,5,0.0000,0.0364,1.0000,0.3488,0.1855,0.1633,False
1,21,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.2808,10,0.0000,0.1755,0.0000,0.1855,0.1855,0.0000,False
1,21,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.2808,10,0.0000,0.1755,0.0000,0.1855,0.1855,0.0000,False
1,21,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2808,10,0.0000,0.1755,0.0000,0.1855,0.1855,0.0000,False
1,21,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.2808,10,0.0000,0.1755,0.0000,0.1855,0.1855,0.0000,False
1,21,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2808,10,0.0000,0.1755,0.0000,0.1855,0.1855,0.0000,False
1,21,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.2808,10,0.0000,0.1755,0.0000,0.1855,0.1855,0.0000,False
1,22,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.4140,4,0.0000,0.1354,0.0000,0.1484,0.1484,0.0000,False
1,22,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.4140,4,0.0000,0.1354,0.0000,0.1484,0.1484,0.0000,False
1,22,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.4140,4,0.0000,0.1354,0.0000,0.1484,0.1484,0.0000,False
1,22,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4140,4,0.0000,0.1354,0.0000,0.1484,0.1484,0.0000,False
1,22,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.4140,4,0.0000,0.1354,0.0000,0.1484,0.1484,0.0000,False
1,22,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.4140,4,0.0000,0.1354,0.0000,0.1484,0.1484,0.0000,False
1,22,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.4140,4,0.0000,0.1354,0.0000,0.1484,0.1484,0.0000,False
1,23,nominal,random_candidate,0.1492,0.6936,0.9503,-0.0161,0.2775,7,0.0000,0.1454,1.0000,0.4577,0.0966,0.3610,False
1,23,nominal,nominal_mpc,0.1492,0.6936,0.9503,-0.0161,0.2775,6,0.0000,0.0629,1.0000,0.3728,0.0966,0.2762,False
1,23,nominal,robust_worst_case_mpc,0.1492,0.6936,0.9503,-0.0161,0.2775,8,0.0000,0.0867,0.0000,0.0966,0.0966,0.0000,False
1,23,nominal,last_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2775,6,0.0000,0.0629,1.0000,0.3728,0.0966,0.2762,False
1,23,nominal,global_average_repair,0.1492,0.6936,0.9503,-0.0161,0.2775,6,0.0000,0.0629,1.0000,0.3728,0.0966,0.2762,False
1,23,nominal,embodied_repair_memory,0.1492,0.6936,0.9503,-0.0161,0.2775,6,0.0000,0.0629,1.0000,0.3728,0.0966,0.2762,False
1,23,nominal,oracle_hidden_deployment,0.1492,0.6936,0.9503,-0.0161,0.2775,8,0.0000,0.0867,0.0000,0.0966,0.0966,0.0000,False
2,0,nominal,random_candidate,0.1191,0.7521,1.0135,0.0139,0.2845,4,1.0000,0.0278,0.0000,0.0383,0.0383,0.0000,False
2,0,nominal,nominal_mpc,0.1191,0.7521,1.0135,0.0139,0.2845,4,1.0000,0.0278,0.0000,0.0383,0.0383,0.0000,False
2,0,nominal,robust_worst_case_mpc,0.1191,0.7521,1.0135,0.0139,0.2845,4,1.0000,0.0278,0.0000,0.0383,0.0383,0.0000,False
2,0,nominal,last_repair_memory,0.1191,0.7521,1.0135,0.0139,0.2845,4,1.0000,0.0278,0.0000,0.0383,0.0383,0.0000,False
2,0,nominal,global_average_repair,0.1191,0.7521,1.0135,0.0139,0.2845,4,1.0000,0.0278,0.0000,0.0383,0.0383,0.0000,False
2,0,nominal,embodied_repair_memory,0.1191,0.7521,1.0135,0.0139,0.2845,4,1.0000,0.0278,0.0000,0.0383,0.0383,0.0000,False
2,0,nominal,oracle_hidden_deployment,0.1191,0.7521,1.0135,0.0139,0.2845,4,1.0000,0.0278,0.0000,0.0383,0.0383,0.0000,False
2,1,nominal,random_candidate,0.1191,0.7521,1.0135,0.0139,0.2834,13,0.0000,0.2887,1.0000,0.6018,0.1699,0.4318,False
2,1,nominal,nominal_mpc,0.1191,0.7521,1.0135,0.0139,0.2834,2,0.0000,0.0648,1.0000,0.3753,0.1699,0.2054,False
2,1,nominal,robust_worst_case_mpc,0.1191,0.7521,1.0135,0.0139,0.2834,0,0.0000,0.1595,0.0000,0.1699,0.1699,0.0000,False
2,1,nominal,last_repair_memory,0.1191,0.7521,1.0135,0.0139,0.2834,2,0.0000,0.0648,1.0000,0.3753,0.1699,0.2054,False
2,1,nominal,global_average_repair,0.1191,0.7521,1.0135,0.0139,0.2834,2,0.0000,0.0648,1.0000,0.3753,0.1699,0.2054,False
2,1,nominal,embodied_repair_memory,0.1191,0.7521,1.0135,0.0139,0.2834,2,0.0000,0.0648,1.0000,0.3753,0.1699,0.2054,False
2,1,nominal,oracle_hidden_deployment,0.1191,0.7521,1.0135,0.0139,0.2834,0,0.0000,0.1595,0.0000,0.1699,0.1699,0.0000,False
2,2,nominal,random_candidate,0.1191,0.7521,1.0135,0.0139,0.3958,9,0.0000,0.2490,0.0000,0.2657,0.2657,0.0000,False
2,2,nominal,nominal_mpc,0.1191,0.7521,1.0135,0.0139,0.3958,10,0.0000,0.2569,0.0000,0.2700,0.2657,0.0043,False
2,2,nominal,robust_worst_case_mpc,0.1191,0.7521,1.0135,0.0139,0.3958,10,0.0000,0.2569,0.0000,0.2700,0.2657,0.0043,False
2,2,nominal,last_repair_memory,0.1191,0.7521,1.0135,0.0139,0.3958,8,0.0000,0.0450,1.0000,0.3581,0.2657,0.0924,False
2,2,nominal,global_average_repair,0.1191,0.7521,1.0135,0.0139,0.3958,4,0.0000,0.1239,1.0000,0.4371,0.2657,0.1714,False
2,2,nominal,embodied_repair_memory,0.1191,0.7521,1.0135,0.0139,0.3958,10,0.0000,0.2569,0.0000,0.2700,0.2657,0.0043,False
2,2,nominal,oracle_hidden_deployment,0.1191,0.7521,1.0135,0.0139,0.3958,9,0.0000,0.2490,0.0000,0.2657,0.2657,0.0000,False
2,3,nominal,random_candidate,0.1191,0.7521,1.0135,0.0139,0.4169,3,0.0000,0.3776,0.0000,0.3950,0.2840,0.1111,False
2,3,nominal,nominal_mpc,0.1191,0.7521,1.0135,0.0139,0.4169,4,0.0000,0.1216,1.0000,0.4352,0.2840,0.1512,False
2,3,nominal,robust_worst_case_mpc,0.1191,0.7521,1.0135,0.0139,0.4169,4,0.0000,0.1216,1.0000,0.4352,0.2840,0.1512,False
2,3,nominal,last_repair_memory,0.1191,0.7521,1.0135,0.0139,0.4169,4,0.0000,0.1216,1.0000,0.4352,0.2840,0.1512,False
2,3,nominal,global_average_repair,0.1191,0.7521,1.0135,0.0139,0.4169,4,0.0000,0.1216,1.0000,0.4352,0.2840,0.1512,False
2,3,nominal,embodied_repair_memory,0.1191,0.7521,1.0135,0.0139,0.4169,4,0.0000,0.1216,1.0000,0.4352,0.2840,0.1512,False
