split,method,seed,episodes,success_rate,success_ci95,final_distance_mean,final_distance_ci95,violation_rate,violation_ci95,energy_regret_mean,energy_regret_ci95,decision_trust_mean,decision_uncertainty_mean,shield_activation_rate,repair_prediction_error_mean
nonstationary_deployment_shift,online_ridge_residual,6,32,0.062500,0.085212,0.180443,0.027261,0.312500,0.163169,0.173660,0.047430,0.787656,0.163365,0.000000,0.140642
nonstationary_deployment_shift,online_ridge_residual,7,32,0.156250,0.127818,0.148827,0.025387,0.406250,0.172892,0.173788,0.041393,0.787656,0.153525,0.000000,0.097030
nonstationary_deployment_shift,oracle_hidden_deployment,0,32,0.281250,0.158274,0.117634,0.020713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134924
nonstationary_deployment_shift,oracle_hidden_deployment,1,32,0.562500,0.174633,0.080744,0.019591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087483
nonstationary_deployment_shift,oracle_hidden_deployment,2,32,0.593750,0.172892,0.076233,0.022246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103791
nonstationary_deployment_shift,oracle_hidden_deployment,3,32,0.531250,0.175669,0.081271,0.021028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100864
nonstationary_deployment_shift,oracle_hidden_deployment,4,32,0.500000,0.176013,0.090981,0.026055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164199
nonstationary_deployment_shift,oracle_hidden_deployment,5,32,0.187500,0.137400,0.118551,0.023270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164797
nonstationary_deployment_shift,oracle_hidden_deployment,6,32,0.468750,0.175669,0.090441,0.025194,0.031250,0.061250,0.000000,0.000000,0.000000,0.000000,0.000000,0.144539
nonstationary_deployment_shift,oracle_hidden_deployment,7,32,0.437500,0.174633,0.096375,0.025763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138865
nonstationary_deployment_shift,random_candidate,0,32,0.000000,0.000000,0.336716,0.056989,0.375000,0.170424,0.332490,0.058656,0.000000,0.000000,0.000000,0.185071
nonstationary_deployment_shift,random_candidate,1,32,0.000000,0.000000,0.309321,0.058954,0.500000,0.176013,0.381502,0.066804,0.000000,0.000000,0.000000,0.137565
nonstationary_deployment_shift,random_candidate,2,32,0.000000,0.000000,0.252367,0.043623,0.468750,0.175669,0.316294,0.060220,0.000000,0.000000,0.000000,0.125537
nonstationary_deployment_shift,random_candidate,3,32,0.031250,0.061250,0.299245,0.060705,0.500000,0.176013,0.368766,0.090648,0.000000,0.000000,0.000000,0.191459
nonstationary_deployment_shift,random_candidate,4,32,0.000000,0.000000,0.245696,0.030622,0.343750,0.167198,0.258159,0.041752,0.000000,0.000000,0.000000,0.200142
nonstationary_deployment_shift,random_candidate,5,32,0.000000,0.000000,0.303923,0.040492,0.500000,0.176013,0.337009,0.057929,0.000000,0.000000,0.000000,0.170569
nonstationary_deployment_shift,random_candidate,6,32,0.000000,0.000000,0.236301,0.030196,0.468750,0.175669,0.276809,0.052725,0.000000,0.000000,0.000000,0.123869
nonstationary_deployment_shift,random_candidate,7,32,0.031250,0.061250,0.224203,0.030565,0.375000,0.170424,0.240394,0.060826,0.000000,0.000000,0.000000,0.158125
nonstationary_deployment_shift,robust_worst_case_mpc,0,32,0.031250,0.061250,0.191703,0.023711,0.312500,0.163169,0.166817,0.048653,0.000000,0.000000,0.000000,0.131267
nonstationary_deployment_shift,robust_worst_case_mpc,1,32,0.281250,0.158274,0.143284,0.032231,0.281250,0.158274,0.147492,0.047755,0.000000,0.000000,0.000000,0.121446
nonstationary_deployment_shift,robust_worst_case_mpc,2,32,0.187500,0.137400,0.146422,0.029480,0.218750,0.145527,0.134958,0.047598,0.000000,0.000000,0.000000,0.110796
nonstationary_deployment_shift,robust_worst_case_mpc,3,32,0.062500,0.085212,0.148663,0.021596,0.250000,0.152432,0.141979,0.040872,0.000000,0.000000,0.000000,0.089893
nonstationary_deployment_shift,robust_worst_case_mpc,4,32,0.031250,0.061250,0.207224,0.025967,0.281250,0.158274,0.199205,0.043014,0.000000,0.000000,0.000000,0.169442
nonstationary_deployment_shift,robust_worst_case_mpc,5,32,0.062500,0.085212,0.188249,0.028765,0.468750,0.175669,0.209763,0.047741,0.000000,0.000000,0.000000,0.134023
nonstationary_deployment_shift,robust_worst_case_mpc,6,32,0.031250,0.061250,0.172914,0.022809,0.468750,0.175669,0.212452,0.048757,0.000000,0.000000,0.000000,0.131021
nonstationary_deployment_shift,robust_worst_case_mpc,7,32,0.093750,0.102609,0.180413,0.025054,0.312500,0.163169,0.176960,0.044723,0.000000,0.000000,0.000000,0.118263
obstacle_shift,corm_no_safety,0,32,0.031250,0.061250,0.124605,0.015993,0.218750,0.145527,0.099611,0.039158,0.489290,0.118641,0.000000,0.072061
obstacle_shift,corm_no_safety,1,32,0.062500,0.085212,0.157056,0.019231,0.312500,0.163169,0.165285,0.044717,0.468270,0.131000,0.000000,0.059061
obstacle_shift,corm_no_safety,2,32,0.125000,0.116422,0.121050,0.019753,0.218750,0.145527,0.092925,0.038637,0.499984,0.113413,0.000000,0.048553
obstacle_shift,corm_no_safety,3,32,0.031250,0.061250,0.162402,0.023007,0.406250,0.172892,0.175149,0.041686,0.457588,0.139149,0.000000,0.072708
obstacle_shift,corm_no_safety,4,32,0.000000,0.000000,0.158760,0.017117,0.250000,0.152432,0.125704,0.041724,0.473033,0.129260,0.000000,0.059270
obstacle_shift,corm_no_safety,5,32,0.000000,0.000000,0.256853,0.029214,0.500000,0.176013,0.260790,0.044674,0.313392,0.181650,0.000000,0.193990
obstacle_shift,corm_no_safety,6,32,0.000000,0.000000,0.204748,0.025080,0.500000,0.176013,0.229000,0.049654,0.409026,0.168236,0.000000,0.123114
obstacle_shift,corm_no_safety,7,32,0.093750,0.102609,0.165190,0.026944,0.375000,0.170424,0.165345,0.052063,0.334526,0.149261,0.000000,0.130769
obstacle_shift,corm_no_uncertainty,0,32,0.187500,0.137400,0.120101,0.016514,0.125000,0.116422,0.066325,0.032977,0.787656,0.114019,0.000000,0.046753
obstacle_shift,corm_no_uncertainty,1,32,0.062500,0.085212,0.187063,0.029426,0.187500,0.137400,0.157406,0.039666,0.787656,0.119978,0.031250,0.055036
obstacle_shift,corm_no_uncertainty,2,32,0.156250,0.127818,0.124093,0.020540,0.187500,0.137400,0.086517,0.036311,0.787656,0.116349,0.000000,0.045036
obstacle_shift,corm_no_uncertainty,3,32,0.031250,0.061250,0.167767,0.025442,0.218750,0.145527,0.123922,0.038219,0.787656,0.128997,0.000000,0.060551
obstacle_shift,corm_no_uncertainty,4,32,0.000000,0.000000,0.216499,0.033507,0.125000,0.116422,0.146301,0.032000,0.787656,0.119792,0.031250,0.044793
obstacle_shift,corm_no_uncertainty,5,32,0.000000,0.000000,0.316575,0.030286,0.156250,0.127818,0.216174,0.034540,0.787656,0.169791,0.062500,0.118578
obstacle_shift,corm_no_uncertainty,6,32,0.000000,0.000000,0.262355,0.033959,0.187500,0.137400,0.191083,0.039661,0.787656,0.148367,0.062500,0.092282
obstacle_shift,corm_no_uncertainty,7,32,0.000000,0.000000,0.232935,0.032890,0.218750,0.145527,0.186140,0.039547,0.787656,0.150029,0.031250,0.109312
obstacle_shift,corm_repair_memory_v5,0,32,0.031250,0.061250,0.124605,0.015993,0.218750,0.145527,0.099611,0.039158,0.489290,0.118641,0.000000,0.072061
obstacle_shift,corm_repair_memory_v5,1,32,0.062500,0.085212,0.164076,0.020762,0.281250,0.158274,0.163106,0.045213,0.464801,0.132856,0.000000,0.060328
obstacle_shift,corm_repair_memory_v5,2,32,0.125000,0.116422,0.121050,0.019753,0.218750,0.145527,0.092925,0.038637,0.499984,0.113413,0.000000,0.048553
obstacle_shift,corm_repair_memory_v5,3,32,0.031250,0.061250,0.168867,0.026747,0.375000,0.170424,0.172141,0.040353,0.456407,0.139726,0.031250,0.073126
obstacle_shift,corm_repair_memory_v5,4,32,0.000000,0.000000,0.165679,0.024577,0.218750,0.145527,0.123334,0.040477,0.471370,0.130073,0.000000,0.060985
obstacle_shift,corm_repair_memory_v5,5,32,0.000000,0.000000,0.261133,0.029266,0.375000,0.170424,0.226462,0.041772,0.360455,0.175239,0.031250,0.160759
obstacle_shift,corm_repair_memory_v5,6,32,0.000000,0.000000,0.239710,0.030659,0.343750,0.167198,0.215743,0.043191,0.421452,0.160919,0.093750,0.107894
obstacle_shift,corm_repair_memory_v5,7,32,0.093750,0.102609,0.170122,0.030658,0.343750,0.167198,0.160988,0.050567,0.338279,0.146517,0.000000,0.126431
obstacle_shift,global_average_repair,0,32,0.062500,0.085212,0.128029,0.018117,0.281250,0.158274,0.122195,0.040644,0.451747,0.135470,0.000000,0.082358
obstacle_shift,global_average_repair,1,32,0.000000,0.000000,0.154105,0.018394,0.343750,0.167198,0.172041,0.044569,0.417708,0.158834,0.000000,0.085667
obstacle_shift,global_average_repair,2,32,0.187500,0.137400,0.113440,0.018855,0.250000,0.152432,0.094784,0.040295,0.461309,0.131799,0.000000,0.061260
obstacle_shift,global_average_repair,3,32,0.031250,0.061250,0.164264,0.020521,0.406250,0.172892,0.177293,0.048849,0.422645,0.159198,0.000000,0.089619
obstacle_shift,global_average_repair,4,32,0.000000,0.000000,0.161834,0.017817,0.281250,0.158274,0.138463,0.041768,0.438198,0.146625,0.000000,0.075733
obstacle_shift,global_average_repair,5,32,0.000000,0.000000,0.247588,0.024896,0.562500,0.174633,0.270357,0.039054,0.313364,0.252534,0.000000,0.205854
obstacle_shift,global_average_repair,6,32,0.000000,0.000000,0.197414,0.023824,0.687500,0.163169,0.278207,0.045988,0.355679,0.211750,0.000000,0.155241
obstacle_shift,global_average_repair,7,32,0.062500,0.085212,0.180517,0.029256,0.343750,0.167198,0.172022,0.045809,0.371777,0.191384,0.000000,0.146805
obstacle_shift,knn_repair_memory_v4,0,32,0.093750,0.102609,0.129768,0.017959,0.218750,0.145527,0.105204,0.038083,0.429205,0.167242,0.000000,0.071574
obstacle_shift,knn_repair_memory_v4,1,32,0.031250,0.061250,0.154791,0.018678,0.312500,0.163169,0.163239,0.045360,0.419469,0.181795,0.000000,0.074842
obstacle_shift,knn_repair_memory_v4,2,32,0.125000,0.116422,0.121874,0.018680,0.250000,0.152432,0.102764,0.039923,0.444327,0.158843,0.000000,0.055117
obstacle_shift,knn_repair_memory_v4,3,32,0.031250,0.061250,0.161692,0.023886,0.406250,0.172892,0.174930,0.048503,0.421443,0.181181,0.000000,0.087557
obstacle_shift,knn_repair_memory_v4,4,32,0.000000,0.000000,0.169597,0.019450,0.250000,0.152432,0.136818,0.040869,0.437166,0.167616,0.000000,0.064866
obstacle_shift,knn_repair_memory_v4,5,32,0.000000,0.000000,0.244585,0.027664,0.562500,0.174633,0.267426,0.040146,0.357966,0.256234,0.000000,0.189578
obstacle_shift,knn_repair_memory_v4,6,32,0.000000,0.000000,0.205865,0.024979,0.625000,0.170424,0.267533,0.046603,0.357545,0.248377,0.000000,0.155487
obstacle_shift,knn_repair_memory_v4,7,32,0.062500,0.085212,0.186808,0.024410,0.375000,0.170424,0.187148,0.047531,0.404679,0.201067,0.000000,0.130351
obstacle_shift,last_repair_memory,0,32,0.093750,0.102609,0.142601,0.019771,0.218750,0.145527,0.118635,0.038081,0.053819,0.162812,0.000000,0.105239
obstacle_shift,last_repair_memory,1,32,0.000000,0.000000,0.154157,0.018488,0.312500,0.163169,0.162633,0.044653,0.053819,0.162812,0.000000,0.081948
obstacle_shift,last_repair_memory,2,32,0.187500,0.137400,0.118406,0.019327,0.187500,0.137400,0.080698,0.035848,0.053819,0.162812,0.000000,0.068734
obstacle_shift,last_repair_memory,3,32,0.031250,0.061250,0.165761,0.020191,0.437500,0.174633,0.188372,0.048350,0.053819,0.162812,0.000000,0.094383
obstacle_shift,last_repair_memory,4,32,0.000000,0.000000,0.169031,0.018399,0.281250,0.158274,0.146165,0.038782,0.053819,0.162812,0.000000,0.083522
obstacle_shift,last_repair_memory,5,32,0.000000,0.000000,0.253756,0.024872,0.562500,0.174633,0.276154,0.038093,0.053819,0.162812,0.000000,0.216574
obstacle_shift,last_repair_memory,6,32,0.000000,0.000000,0.200774,0.021406,0.687500,0.163169,0.281391,0.045605,0.053819,0.162812,0.000000,0.157354
obstacle_shift,last_repair_memory,7,32,0.031250,0.061250,0.186297,0.026157,0.343750,0.167198,0.177645,0.044619,0.053819,0.162812,0.000000,0.147030
obstacle_shift,nominal_mpc,0,32,0.093750,0.102609,0.144394,0.018489,0.187500,0.137400,0.111056,0.036952,0.000000,0.000000,0.000000,0.107006
obstacle_shift,nominal_mpc,1,32,0.031250,0.061250,0.151685,0.019214,0.312500,0.163169,0.160149,0.045332,0.000000,0.000000,0.000000,0.079410
obstacle_shift,nominal_mpc,2,32,0.187500,0.137400,0.122204,0.019663,0.187500,0.137400,0.084362,0.035410,0.000000,0.000000,0.000000,0.069741
obstacle_shift,nominal_mpc,3,32,0.031250,0.061250,0.166119,0.020921,0.437500,0.174633,0.188659,0.048013,0.000000,0.000000,0.000000,0.094105
obstacle_shift,nominal_mpc,4,32,0.000000,0.000000,0.169400,0.018832,0.281250,0.158274,0.146581,0.039118,0.000000,0.000000,0.000000,0.085085
obstacle_shift,nominal_mpc,5,32,0.000000,0.000000,0.247716,0.026170,0.562500,0.174633,0.270027,0.044025,0.000000,0.000000,0.000000,0.215492
obstacle_shift,nominal_mpc,6,32,0.000000,0.000000,0.204398,0.020147,0.687500,0.163169,0.284678,0.043445,0.000000,0.000000,0.000000,0.159013
obstacle_shift,nominal_mpc,7,32,0.062500,0.085212,0.181405,0.027451,0.375000,0.170424,0.182021,0.046699,0.000000,0.000000,0.000000,0.146277
obstacle_shift,online_ridge_residual,0,32,0.156250,0.127818,0.124242,0.015558,0.187500,0.137400,0.089402,0.038532,0.787656,0.115646,0.000000,0.048502
obstacle_shift,online_ridge_residual,1,32,0.062500,0.085212,0.163827,0.021635,0.250000,0.152432,0.153040,0.044800,0.787656,0.124496,0.000000,0.058306
obstacle_shift,online_ridge_residual,2,32,0.125000,0.116422,0.124029,0.020566,0.218750,0.145527,0.095865,0.037941,0.787656,0.115513,0.000000,0.045115
obstacle_shift,online_ridge_residual,3,32,0.031250,0.061250,0.175459,0.022425,0.343750,0.167198,0.169232,0.039877,0.787656,0.134150,0.000000,0.061483
obstacle_shift,online_ridge_residual,4,32,0.000000,0.000000,0.159834,0.017650,0.250000,0.152432,0.126287,0.039138,0.787656,0.128316,0.000000,0.053848
obstacle_shift,online_ridge_residual,5,32,0.000000,0.000000,0.288703,0.026776,0.375000,0.170424,0.256796,0.037577,0.787656,0.205841,0.000000,0.210278
obstacle_shift,online_ridge_residual,6,32,0.000000,0.000000,0.218157,0.028254,0.468750,0.175669,0.231882,0.045907,0.787656,0.169730,0.000000,0.131984
obstacle_shift,online_ridge_residual,7,32,0.031250,0.061250,0.191139,0.023477,0.312500,0.163169,0.173249,0.045594,0.787656,0.155181,0.000000,0.119366
obstacle_shift,oracle_hidden_deployment,0,32,0.375000,0.170424,0.090997,0.017245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.107503
obstacle_shift,oracle_hidden_deployment,1,32,0.468750,0.175669,0.085784,0.020054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127010
obstacle_shift,oracle_hidden_deployment,2,32,0.406250,0.172892,0.093082,0.018126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.088374
obstacle_shift,oracle_hidden_deployment,3,32,0.406250,0.172892,0.110167,0.024302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134666
obstacle_shift,oracle_hidden_deployment,4,32,0.250000,0.152432,0.108147,0.015067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131333
obstacle_shift,oracle_hidden_deployment,5,32,0.375000,0.170424,0.146984,0.034622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176754
obstacle_shift,oracle_hidden_deployment,6,32,0.218750,0.145527,0.126773,0.018445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.154753
obstacle_shift,oracle_hidden_deployment,7,32,0.312500,0.163169,0.113676,0.021395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.132636
obstacle_shift,random_candidate,0,32,0.000000,0.000000,0.275842,0.051650,0.468750,0.175669,0.327030,0.063068,0.000000,0.000000,0.000000,0.106453
obstacle_shift,random_candidate,1,32,0.031250,0.061250,0.249575,0.050537,0.531250,0.175669,0.323818,0.057872,0.000000,0.000000,0.000000,0.097273
obstacle_shift,random_candidate,2,32,0.031250,0.061250,0.250154,0.032406,0.437500,0.174633,0.286833,0.051958,0.000000,0.000000,0.000000,0.068814
obstacle_shift,random_candidate,3,32,0.000000,0.000000,0.262276,0.044736,0.468750,0.175669,0.294214,0.058005,0.000000,0.000000,0.000000,0.121409
obstacle_shift,random_candidate,4,32,0.000000,0.000000,0.273473,0.045624,0.656250,0.167198,0.363959,0.048007,0.000000,0.000000,0.000000,0.125206
obstacle_shift,random_candidate,5,32,0.000000,0.000000,0.271107,0.027417,0.593750,0.172892,0.303550,0.046076,0.000000,0.000000,0.000000,0.254835
obstacle_shift,random_candidate,6,32,0.000000,0.000000,0.292805,0.037660,0.593750,0.172892,0.344873,0.053470,0.000000,0.000000,0.000000,0.178979
obstacle_shift,random_candidate,7,32,0.000000,0.000000,0.264857,0.029724,0.406250,0.172892,0.275333,0.050020,0.000000,0.000000,0.000000,0.159612
obstacle_shift,robust_worst_case_mpc,0,32,0.125000,0.116422,0.139269,0.018710,0.187500,0.137400,0.104213,0.036914,0.000000,0.000000,0.000000,0.079328
obstacle_shift,robust_worst_case_mpc,1,32,0.062500,0.085212,0.155492,0.019928,0.250000,0.152432,0.143869,0.045270,0.000000,0.000000,0.000000,0.073431
obstacle_shift,robust_worst_case_mpc,2,32,0.062500,0.085212,0.147404,0.018393,0.250000,0.152432,0.126792,0.040786,0.000000,0.000000,0.000000,0.064324
obstacle_shift,robust_worst_case_mpc,3,32,0.062500,0.085212,0.158928,0.021429,0.375000,0.170424,0.161541,0.046477,0.000000,0.000000,0.000000,0.088263
obstacle_shift,robust_worst_case_mpc,4,32,0.031250,0.061250,0.154950,0.020189,0.187500,0.137400,0.102459,0.034536,0.000000,0.000000,0.000000,0.079893
obstacle_shift,robust_worst_case_mpc,5,32,0.000000,0.000000,0.240712,0.023855,0.562500,0.174633,0.262337,0.040039,0.000000,0.000000,0.000000,0.176703
obstacle_shift,robust_worst_case_mpc,6,32,0.000000,0.000000,0.198697,0.023074,0.593750,0.172892,0.249290,0.042006,0.000000,0.000000,0.000000,0.136708
obstacle_shift,robust_worst_case_mpc,7,32,0.062500,0.085212,0.189416,0.026854,0.125000,0.116422,0.113317,0.036196,0.000000,0.000000,0.000000,0.125102
